"Facility ID","Facility Name","Hospital Type","Address","City/Town","State","ZIP Code","County/Parish","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_27_NUMERATOR,MRSA Bacteremia: Actual Infections,0,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_27_SIR,MRSA Bacteremia: SIR,0.000,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_28_FAC_ADHPCT,Influenza Vaccination Coverage among Healthcare Personnel: Adherence Rate,76,,10/01/2023,03/31/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_28_FAC_DEN,Influenza Vaccination Coverage among Healthcare Personnel: Denominator,2598,,10/01/2023,03/31/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_38_FAC_ADHPCT,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations: Adherence Rate,Not Available,5,07/01/2024,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_38_FAC_DEN,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations: Denominator,Not Available,5,07/01/2024,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_4_DOPC,Central Line-Associated Bloodstream Infection (CLABSI): Number of Procedures,12310,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_4_ELIGCASES,Central Line-Associated Bloodstream Infection (CLABSI): Predicted Cases,11.208,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_4_NUMERATOR,Central Line-Associated Bloodstream Infection (CLABSI): Actual Infections,6,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_4_SIR,Central Line-Associated Bloodstream Infection (CLABSI): SIR,0.535,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_5_DOPC,Catheter-Associated Urinary Tract Infections (CAUTI): Number of Procedures,5301,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_5_ELIGCASES,Catheter-Associated Urinary Tract Infections (CAUTI): Predicted Cases,5.291,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_5_NUMERATOR,Catheter-Associated Urinary Tract Infections (CAUTI): Actual Infections,6,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_5_SIR,Catheter-Associated Urinary Tract Infections (CAUTI): SIR,1.134,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_6_DOPC,SSI - Colon Surgery: Number of Procedures,217,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_6_ELIGCASES,SSI - Colon Surgery: Predicted Cases,9.796,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_6_NUMERATOR,SSI - Colon Surgery: Actual Infections,10,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_6_SIR,SSI - Colon Surgery: SIR,1.021,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_7_DOPC,SSI - Abdominal Hysterectomy: Number of Procedures,260,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_7_ELIGCASES,SSI - Abdominal Hysterectomy: Predicted Cases,3.677,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_7_NUMERATOR,SSI - Abdominal Hysterectomy: Actual Infections,1,,10/01/2023,09/30/2024
390196,HOSPITAL OF THE FOX CHASE CANCER CENTER,Acute Care Hospitals,333 COTTMAN AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,PCH_7_SIR,SSI - Abdominal Hysterectomy: SIR,0.272,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_26_DOPC,Clostridium Difficile (C.Diff): Patient Days,241686,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_26_ELIGCASES,Clostridium Difficile (C.Diff): Predicted Cases,309.648,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_26_NUMERATOR,Clostridium Difficile (C.Diff): Actual Infections,68,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_26_SIR,Clostridium Difficile (C.Diff): SIR,0.220,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_27_DOPC,MRSA Bacteremia: Patient Days,241686,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_27_ELIGCASES,MRSA Bacteremia: Predicted Cases,33.676,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_27_NUMERATOR,MRSA Bacteremia: Actual Infections,14,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_27_SIR,MRSA Bacteremia: SIR,0.416,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_28_FAC_ADHPCT,Influenza Vaccination Coverage among Healthcare Personnel: Adherence Rate,85,,10/01/2023,03/31/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_28_FAC_DEN,Influenza Vaccination Coverage among Healthcare Personnel: Denominator,25814,,10/01/2023,03/31/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_38_FAC_ADHPCT,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations: Adherence Rate,40.2,,07/01/2024,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_38_FAC_DEN,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations: Denominator,4651,,07/01/2024,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_4_DOPC,Central Line-Associated Bloodstream Infection (CLABSI): Number of Procedures,143668,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_4_ELIGCASES,Central Line-Associated Bloodstream Infection (CLABSI): Predicted Cases,159.626,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_4_NUMERATOR,Central Line-Associated Bloodstream Infection (CLABSI): Actual Infections,58,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_4_SIR,Central Line-Associated Bloodstream Infection (CLABSI): SIR,0.363,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_5_DOPC,Catheter-Associated Urinary Tract Infections (CAUTI): Number of Procedures,32424,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_5_ELIGCASES,Catheter-Associated Urinary Tract Infections (CAUTI): Predicted Cases,29.660,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_5_NUMERATOR,Catheter-Associated Urinary Tract Infections (CAUTI): Actual Infections,14,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_5_SIR,Catheter-Associated Urinary Tract Infections (CAUTI): SIR,0.472,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_6_DOPC,SSI - Colon Surgery: Number of Procedures,797,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_6_ELIGCASES,SSI - Colon Surgery: Predicted Cases,39.118,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_6_NUMERATOR,SSI - Colon Surgery: Actual Infections,16,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_6_SIR,SSI - Colon Surgery: SIR,0.409,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_7_DOPC,SSI - Abdominal Hysterectomy: Number of Procedures,262,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_7_ELIGCASES,SSI - Abdominal Hysterectomy: Predicted Cases,3.802,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_7_NUMERATOR,SSI - Abdominal Hysterectomy: Actual Infections,3,,10/01/2023,09/30/2024
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",Acute Care Hospitals,1515 HOLCOMBE BLVD,HOUSTON,TX,77030,HARRIS,PCH_7_SIR,SSI - Abdominal Hysterectomy: SIR,0.789,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_26_DOPC,Clostridium Difficile (C.Diff): Patient Days,6626,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_26_ELIGCASES,Clostridium Difficile (C.Diff): Predicted Cases,4.928,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_26_NUMERATOR,Clostridium Difficile (C.Diff): Actual Infections,9,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_26_SIR,Clostridium Difficile (C.Diff): SIR,1.826,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_27_DOPC,MRSA Bacteremia: Patient Days,6626,13,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_27_ELIGCASES,MRSA Bacteremia: Predicted Cases,0.428,13,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_27_NUMERATOR,MRSA Bacteremia: Actual Infections,0,13,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_27_SIR,MRSA Bacteremia: SIR,Not Available,13,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_28_FAC_ADHPCT,Influenza Vaccination Coverage among Healthcare Personnel: Adherence Rate,64,,10/01/2023,03/31/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_28_FAC_DEN,Influenza Vaccination Coverage among Healthcare Personnel: Denominator,4037,,10/01/2023,03/31/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_38_FAC_ADHPCT,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations: Adherence Rate,28.6,,07/01/2024,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_38_FAC_DEN,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations: Denominator,8681,,07/01/2024,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_4_DOPC,Central Line-Associated Bloodstream Infection (CLABSI): Number of Procedures,5991,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_4_ELIGCASES,Central Line-Associated Bloodstream Infection (CLABSI): Predicted Cases,7.507,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_4_NUMERATOR,Central Line-Associated Bloodstream Infection (CLABSI): Actual Infections,11,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_4_SIR,Central Line-Associated Bloodstream Infection (CLABSI): SIR,1.465,,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_5_DOPC,Catheter-Associated Urinary Tract Infections (CAUTI): Number of Procedures,255,13,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_5_ELIGCASES,Catheter-Associated Urinary Tract Infections (CAUTI): Predicted Cases,0.261,13,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_5_NUMERATOR,Catheter-Associated Urinary Tract Infections (CAUTI): Actual Infections,0,13,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_5_SIR,Catheter-Associated Urinary Tract Infections (CAUTI): SIR,Not Available,13,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_6_DOPC,SSI - Colon Surgery: Number of Procedures,Not Available,12,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_6_ELIGCASES,SSI - Colon Surgery: Predicted Cases,Not Available,12,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_6_NUMERATOR,SSI - Colon Surgery: Actual Infections,Not Available,12,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_6_SIR,SSI - Colon Surgery: SIR,Not Available,12,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_7_DOPC,SSI - Abdominal Hysterectomy: Number of Procedures,Not Available,12,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_7_ELIGCASES,SSI - Abdominal Hysterectomy: Predicted Cases,Not Available,12,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_7_NUMERATOR,SSI - Abdominal Hysterectomy: Actual Infections,Not Available,12,10/01/2023,09/30/2024
500138,FRED HUTCHINSON CANCER INSTITUTE,Acute Care Hospitals,825 EASTLAKE AVENUE EAST,SEATTLE,WA,98109,KING,PCH_7_SIR,SSI - Abdominal Hysterectomy: SIR,Not Available,12,10/01/2023,09/30/2024
